DataSet,Algorithm,Fold#,Actual,Guess,Squared Error,Timestamp,,,,,,
abalone_data.csv,KNN,3,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,14,12,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,5,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,17,10,49,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,5,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,14,10,16,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,15,9,36,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,15,36,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,23,12,121,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,15,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,5,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,14,9,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,9,16,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,10,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,20,9,121,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,14,11,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,5,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,9,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,17,11,36,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,5,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,5,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,11,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,9,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,3,4,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,14,10,16,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,17,10,49,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,12,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,14,11,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,18,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,3,4,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,18,12,36,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,16,11,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,16,10,36,1570648440949,,,,,,
abalone_data.csv,KNN,3,15,10,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,6,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,9,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,15,9,36,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,7,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,15,12,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,9,16,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,6,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,6,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,17,10,49,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,18,10,64,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,16,8,64,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,13,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,12,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,16,10,36,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,4,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,13,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,14,11,9,1570648440949,,,,,,
abalone_data.csv,KNN,3,9,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,12,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,3,17,12,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,20,15,25,1570648440949,,,,,,
abalone_data.csv,KNN,3,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,3,5,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,3,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,18,11,49,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,17,11,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,13,49,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,17,9,64,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,5,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,9,9,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,10,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,4,4,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,8,9,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,4,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,12,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,16,10,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,8,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,12,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,6,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,5,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,15,9,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,10,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,8,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,8,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,10,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,9,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,16,10,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,5,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,4,5,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,8,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,11,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,9,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,13,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,8,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,15,11,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,4,5,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,12,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,8,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,8,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,9,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,15,13,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,10,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,19,13,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,10,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,8,9,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,13,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,6,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,19,11,64,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,6,8,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,6,9,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,8,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,11,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,9,16,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,7,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,15,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,7,7,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,12,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,12,6,36,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,8,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,13,10,9,1570648440949,,,,,,
abalone_data.csv,KNN,4,4,5,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,12,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,4,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,21,16,25,1570648440949,,,,,,
abalone_data.csv,KNN,4,10,10,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,14,9,25,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,5,6,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,10,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,9,9,0,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,7,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,8,9,1,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,9,4,1570648440949,,,,,,
abalone_data.csv,KNN,4,11,11,0,1570648440949,,,,,,
